变量名,_beizhu,triggerTime,lastTime,needAutoJump,canSkip,isFirstGate,isOver,storyType,guideArgs,showType,choices,gotoStep,force,useRoleFigure,unitId,offPos,talkSelect,talkContent,talkContent_tw,talkContent_en,talkContent_vn,talkContent_kr,talkContent_pt,talkContent_th,topTalk,topTalk_tw,topTalk_en,topTalk_vn,topTalk_kr,topTalk_pt,topTalk_th,topTalkPos,topPosX,topPosY,playmp4,headRes,headPos,roleName,roleName_tw,roleName_en,roleName_vn,roleName_kr,roleName_pt,roleName_th,bgRes,tagName,animate,animateAngle,animatePos,anyPosCancel,lightSize
609031,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,2,,2022,{y=-150;x=0},<>,嘿咔~嘿咔啊啊！！（进化后的猛火猴红着眼持续朝周围喷射火焰）,嘿哢~嘿哢啊啊！！（進化後的猛火猴紅著眼持續朝周圍噴射火焰）,Charr~ Charrr ah ah ah! ! (The evolved Monferno keeps spurting flames at its surroundings with red eyes),Charr~ Charrr a a a! ! (Con Monferno đã tiến hóa cứ phun lửa vào xung quanh với đôi mắt đỏ),흐카~흐카아아!! (진화된 파이숭이는 눈이 빨개지고 계속 주변을 향해 화염을 내뿜었다.),Charr~ Charrr ah ah ah! ! (O Monferno evoluído continua a cuspir chamas em seus arredores com olhos vermelhos),ชารร~ ชารรร อ๊า อ๊า อ๊า! ! (มอนเฟอร์โนที่วิวัฒนาการแล้วยังคงพ่นไฟใส่รอบๆ ด้วยดวงตาสีแดง),,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609032,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<1>,,,<>,不好，猛火猴好像失控暴走了！,不好，猛火猴好像失控暴走了！,"No, the Monferno seems to out of control!","Không, con Monferno có vẻ đã mất kiểm soát!",파이숭이가 컨트롤하지 못하고 폭주한 것 같다!,"Não, o Monferno parece fora de controle!",ไม่นะ มอนเฟอร์โนดูเหมือนจะควบคุมตัวเองไม่ได้!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609033,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<1>,,,<>,清醒一点啊，猛火猴！,清醒一點啊，猛火猴！,Wake up! Monferno!,Tỉnh lại đi! Monferno!,"정신 차려, 파이숭이!",Acorde! Monferno!,ตื่นสิ! มอนเฟอร์โน!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609034,,0,2000,0,TRUE,FALSE,,0,,1,<>,<>,1,,,{y=400;x=-100},<>,胜利条件：制服发狂暴走的猛火猴,勝利條件：制服發狂暴走的猛火猴,Victory condition: Subdue the Monferno that is out of control,Điều kiện chiến thắng: Chế ngự con Monferno đang mất kiểm soát,승리 조건: 미치게 복주한 파이숭이를 제압하기.,Condição de vitória: Subjugar o Monferno que está fora de controle,เงื่อนไขชัยชนะ: ปราบมอนเฟอร์โนที่ควบคุมตัวเองไม่ได้,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609040,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<1>,,,<>,猛火猴，你没事吧？,猛火猴，你沒事吧？,"Monferno, are you okay?","Monferno, cậu có sao không?","파이숭이, 괜찮아?","Monferno, você está bem?",มอนเฟอร์โน นายเป็นอะไรมั้ย?,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609041,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,2,,2723,{y=-150;x=0},<>,嘿哈！,嘿哈！,Heyha!,Heyha!,히하!,Heyha!,เฮ้หะ!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609042,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,,,,<>,迎面而来的石刃挡住了你的去路，只见又一群凶恶的精灵从天而降。,迎面而來的石刃擋住了你的去路，只見又一群兇惡的精靈從天而降。,"Oncoming stone blades blocked your way, and saw another group of vicious Pokémons descend from the sky.","Những lưỡi đá đang lao tới chặn đường bạn, và thấy một nhóm Pokémon hung dữ khác từ trên trời lao xuống.",마주 오는 돌날이 당신의 길을 가로막고 하늘에서 흉악한 포켓몬들이 내려왔다.,"Lâminas de pedra que se aproximavam bloquearam seu caminho, e vi outro grupo de Pokémons ferozes descer do céu.",ใบมีดหินที่พุ่งเข้ามาขวางทางคุณ และเห็นโปเกมอนดุร้ายอีกกลุ่มหนึ่งลงมาจากท้องฟ้า,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609044,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<1>,,,<>,糟糕，看样子这些精灵和刚才那些是一伙儿的。,糟糕，看樣子這些精靈和剛才那些是一夥兒的。,"Oh no, it seems that these Pokémons are in the same side as those just now.","Ôi không, có vẻ như những Pokémon này cùng phe với những con vừa rồi.","아뿔싸, 이 포켓몬들은 아까 저것들과 같은 편인 모양이네.","Ah não, parece que esses Pokémons estão do mesmo lado daqueles de agora há pouco.",โอ้ ไม่นะ ดูเหมือนว่าโปเกมอนพวกนี้จะอยู่ฝ่ายเดียวกับพวกเมื่อกี้นี้,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609045,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<1>,,,<>,得赶紧保护好猛火猴。,得趕緊保護好猛火猴。,You must protect the Monferno.,Bạn phải bảo vệ Monferno.,파이숭이를 얼른 보호해야 한다.,Você deve proteger o Monferno.,คุณต้องปกป้องมอนเฟอร์โน,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609046,,0,2000,0,TRUE,FALSE,,0,,1,<>,<>,1,,,{y=400;x=-100},<>,胜利条件：击退前来捣乱的精灵,勝利條件：擊退前來搗亂的精靈,Victory condition: defeat the Pokémons who came to make trouble,Điều kiện chiến thắng: đánh bại những Pokémon đến gây rối,승리 조건: 소란을 피우러 온 포켓몬을 물리치기.,Condição de vitória: derrotar os Pokémons que vieram para criar problemas,เงื่อนไขชัยชนะ: เอาชนะโปเกมอนที่มาสร้างปัญหา,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609050,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<1>,,,<>,皮卡丘，十万伏特！,皮卡丘，十萬伏特！,"Pikachu, use Thunderbolt!","Pikachu, sử dụng Thunderbolt!","피카츄, 10만볼트!","Pikachu, use o Thunderbolt!",พิคาชู ใช้สายฟ้าฟาด!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609051,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,,92,{y=-100;x=60},<>,皮卡——丘！,皮卡——丘！,Pika-----Chuuuu!!!!!!!!!!,Pika-----Chuuuu!!!!!!!!!!,피카--츄!,Pika-----Chuuuu!!!!!!!!!!,พิกา-----ชู!!!!!!!!!!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609052,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,,,,<>,流氓鳄奋力躲开了皮卡丘释放的十万伏特，电流打向了他身后的草丛，吵醒了正在睡觉的请假王。,流氓鱷奮力躲開了皮卡丘釋放的十萬伏特，電流打向了他身後的草叢，吵醒了正在睡覺的請假王。,"Krookodile struggled to avoid the Thunderbolt released by Pikachu, and the Thunderbolt hit the grass behind it, waking up the Slaking.","Krookodile cố gắng né tránh Thunderbolt do Pikachu tung ra, và Thunderbolt đã trúng vào bãi cỏ phía sau nó, đánh thức con Slaking.","악비아르는 피카츄가 내뿜는 10만볼트를 피했고, 그의 뒤에 있는 풀숲에 전류가 흘러들어 잠을 자고 있는 게을킹을 깨웠다.","Krookodile lutou para evitar o Thunderbolt liberado por Pikachu, e o Thunderbolt atingiu a grama atrás dele, acordando o Slaking.",ครูโคไดล์พยายามหลบสายฟ้าฟาดที่พิคาชูปล่อยออกมา และสายฟ้าฟาดก็ไปโดนหญ้าด้านหลัง ทำให้สลาคกิ้งตื่นขึ้นมา,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609053,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,2,,1423,{y=-100;x=0},<>,……,……,……,……,......,……,……,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609054,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,2,,2723,{y=-150;x=0},<>,（脚底抹油，瞬间开溜）,（腳底抹油，瞬間開溜）,"(Thirty-six ways to flee, but to run away is the best)","(Ba mươi sáu kế, chạy là thượng sách)",(발바닥에 기름을 바르고 바로 빠져나간다),"(Trinta e seis maneiras de fugir, mas fugir é a melhor)",(สามสิบหกวิธีในการหนี แต่การหนีคือวิธีที่ดีที่สุด),,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609055,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<1>,,,<>,啊，抱歉，请假王，我们不是有意的……,啊，抱歉，請假王，我們不是有意的……,"Ah, sorry, Slaking, we didn’t mean it...","À, xin lỗi, Slaking, chúng tôi không cố ý...","아, 죄송해 게을킹, 저희들이 일부러가 아니었는데...","Ah, desculpe, Slaking, não foi nossa intenção...",อ่า ขอโทษนะ สลาคกิ้ง เราไม่ได้ตั้งใจ...,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609056,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,2,,1423,{y=-100;x=0},<>,啊啊啊啊啊啊啊啊！（生气捶胸！）,啊啊啊啊啊啊啊啊！（生氣捶胸！）,Ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah! (Angry pounding its chest! ),A a a a a a a a a a a a a a a a a a a a a a a a! (Tức giận đấm ngực! ),아아아아아아아아! (화나게 가슴을 친다!),Ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah! (Batendo no peito com raiva! ),อ๊า อ๊า อ๊า อ๊า อ๊า อ๊า อ๊า อ๊า อ๊า อ๊า อ๊า อ๊า อ๊า อ๊า อ๊า อ๊า อ๊า อ๊า อ๊า อ๊า! (ทุบหน้าอกอย่างโกรธเกรี้ยว! ),,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609057,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<1>,,,<>,完全听不进去，只能迎战了……,完全聽不進去，只能迎戰了……,"It can't listen at all, we can only fight...","Nó không nghe gì cả, chúng ta chỉ có thể chiến đấu thôi...",도무지 안들려서 싸울 수 밖에 없네...,"Ele não consegue ouvir nada, só podemos lutar...",มันไม่ฟังอะไรเลย เราคงต้องสู้เท่านั้น...,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609058,,0,2000,0,TRUE,FALSE,,0,,1,<>,<>,1,,,{y=400;x=-100},<>,胜利条件：击退愤怒的请假王,勝利條件：擊退憤怒的請假王,Victory condition: defeat the angry Slaking,Điều kiện chiến thắng: đánh bại con Slaking đang tức giận,승리 조건: 분노한 게을킹을 물리치기.,Condição de vitória: derrotar o Slaking irritado,เงื่อนไขชัยชนะ: เอาชนะสลาคกิ้งที่กำลังโกรธ,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609060,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<1>,,,<>,唔，这只请假王好强的战斗力啊！,唔，這只請假王好強的戰鬥力啊！,"Wow, this Slaking is so strong!","Wow, con Slaking này mạnh quá!","음, 이 게을킹의 전투력은 너무 대단해!","Uau, este Slaking é tão forte!",ว้าว สลาคกิ้งตัวนี้แข็งแกร่งมาก!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609061,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,,,,<>,愈战愈勇的请假王挥出全力一拳，眼看就要打中疲惫的皮卡丘——,愈戰愈勇的請假王揮出全力一拳，眼看就要打中疲憊的皮卡丘——,"The more and more courageous Slaking threw a full punch, and was about to hit the tired Pikachu——","Con Slaking ngày càng dũng cảm hơn đã tung một cú đấm toàn lực, và sắp sửa đánh trúng con Pikachu đang mệt mỏi——",싸울수록 용맹한 게을킹이 온 힘을 다하여 주먹을 휘두르고 지친 피카츄를 곧 맞힐 것 같았다--,"O Slaking cada vez mais corajoso deu um soco completo, e estava prestes a atingir o Pikachu cansado——",สลาคกิ้งที่กล้าหาญมากขึ้นเรื่อยๆ ได้ปล่อยหมัดเต็มแรง และกำลังจะโดนพิคาชูที่เหนื่อยล้า——,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609062,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<1>,,,<>,皮卡丘小心！,皮卡丘小心！,Watch out! Pikachu!,Cẩn thận! Pikachu!,피카츄 조심!,Cuidado! Pikachu!,ระวัง! พิคาชู!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609063,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,2,,,,<>,这时一道火光窜过，将皮卡丘从请假王的拳下救出，火焰轮在不远处停下，火焰消散，现出了烈焰猴的身影。,這時一道火光竄過，將皮卡丘從請假王的拳下救出，火焰輪在不遠處停下，火焰消散，現出了烈焰猴的身影。,"At this time, a fire ran across and rescued Pikachu from the fist of Slaking. The flame wheel stopped not far away, then the flame dissipated, and the Infernape appeared.","Lúc này, một ngọn lửa lao qua và cứu Pikachu khỏi nắm đấm của Slaking. Bánh xe lửa dừng lại cách đó không xa, sau đó ngọn lửa tan biến, và con Infernape xuất hiện.","이때 한 불빛이 치솟아 피카츄를 게을킹의 주먹 아래서 구해냈다. 화염륜이 멀지 않은 곳에서 멈추면서 화염이 사라졌고, 초염몽의 모습을 나타났다.","Neste momento, um fogo passou e resgatou Pikachu do punho de Slaking. A roda de fogo parou não muito longe, então a chama se dissipou, e o Infernape apareceu.",ในเวลานี้ เปลวไฟพุ่งเข้ามาและช่วยพิคาชูจากหมัดของสลาคกิ้ง วงล้อไฟหยุดอยู่ไม่ไกล จากนั้นเปลวไฟก็สลายไป และอินเฟอร์เนปก็ปรากฏตัวขึ้น,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609064,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<1>,,,<>,啊猛火猴……不，烈焰猴？,啊猛火猴……不，烈焰猴？,"Ah the Monferno...no, the Infernape?","À, con Monferno... không, con Infernape?","파이숭이... 아니다, 초염몽?","Ah, o Monferno... não, o Infernape?",อ๊ะ มอนเฟอร์โน...ไม่ใช่ อินเฟอร์เนปเหรอ?,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609065,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<1>,,,<>,好厉害，你进化成烈焰猴了诶！,好厲害，你進化成烈焰猴了誒！,"That's amazing, you have evolved into Infernape!","Tuyệt vời thật, cậu đã tiến hóa thành Infernape!","대박, 넌 초염몽으로 진화했구나!","Isso é incrível, você evoluiu para Infernape!",สุดยอดไปเลย นายวิวัฒนาการเป็นอินเฟอร์เนปแล้ว!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609066,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,,2023,{y=-100;x=100},<>,（放下皮卡丘，转身与请假王对峙）,（放下皮卡丘，轉身與請假王對峙）,"(Let go of Pikachu, turn around and confront the Slaking)","(Thả Pikachu ra, quay lại đối mặt với con Slaking)",(피카츄를 내려놓고 돌아서서 게을킹과 대치한다),"(Solte Pikachu, vire-se e confronte o Slaking)",(ปล่อยพิคาชู หันกลับมาเผชิญหน้ากับสลาคกิ้ง),,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609067,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,2,,1423,{y=-100;x=0},<>,……,……,……,……,......,……,……,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609068,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,,,,<>,双方剑拔弩张，良久，请假王冷哼一声，转身回到了草丛中继续睡觉。,雙方劍拔弩張，良久，請假王冷哼一聲，轉身回到了草叢中繼續睡覺。,"The two sides were staring each other. For a long time, Slaking leave with a cold snort, turned around and went back to sleep in the grass.","Hai bên đang nhìn chằm chằm vào nhau. Một lúc lâu sau, Slaking hừ lạnh một tiếng, quay người lại và đi ngủ trong bãi cỏ.","쌍방이 일촉즉발이고, 한참 후 게을킹은 끙끙거리면서 풀숲으로 돌아가 계속 잠을 잤다.","Os dois lados estavam se encarando. Por um longo tempo, Slaking saiu com um bufo frio, virou-se e voltou a dormir na grama.",ทั้งสองฝ่ายจ้องตากันเป็นเวลานาน สลาคกิ้งส่งเสียงหึอย่างเย็นชา หันกลับไปนอนในพงหญ้า,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609070,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<1>,,,<>,呼……看样子是躲过一劫了！,呼……看樣子是躲過一劫了！,Phew... It seems like we have escaped!,Phù... Có vẻ như chúng ta đã thoát!,휴…잘 피했나봐!,Ufa... Parece que escapamos!,เฮ้อ... ดูเหมือนว่าเรารอดแล้ว!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
609071,,0,2000,0,TRUE,FALSE,,0,,2,<>,<>,1,<1>,,,<>,谢谢你啊，烈焰猴！,謝謝你啊，烈焰猴！,"Thank you, Infernape!","Cảm ơn cậu, Infernape!",고마워 초염몽!,"Obrigado, Infernape!",ขอบคุณนะ อินเฟอร์เนป!,,,,,,,,,0,0,,,,,,,,,,,,<>,,0,,FALSE,
