变量名,type,targetType,targetType2,targetArg,targetArg2,yyID,point,award,isShow,sort,title,title_tw,title_en,title_vn,title_kr,title_pt,title_th,desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,jumpTo,languages
5013,5,49,49,50,,,15,{rmb=50;850=50},,2,石英大会,石英大會,Indigo Plateau Conference,Thạch anh đại hội,석영 대회,Conferência Indigo Plateau,การประชุมที่ราบสูงอินดิโก้,报名参赛石英大会50次,報名參賽石英大會50次,Sign up for Indigo Plateau Conference 50 times,Đăng ký tham gia Indigo Plateau Conference 50 lần,석영 대회 참가 신청 50회,Inscreva-se para a Indigo Plateau Conference 50 vezes,ลงทะเบียนร่วมงาน Indigo Plateau Conference 50 ครั้ง,craft,
5014,5,49,49,100,,,20,{rmb=50;850=100},,3,石英大会,石英大會,Indigo Plateau Conference,Thạch anh đại hội,석영 대회,Conferência Indigo Plateau,การประชุมที่ราบสูงอินดิโก้,报名参赛石英大会100次,報名參賽石英大會100次,Sign up for Indigo Plateau Conference 100 times,Đăng ký tham gia Indigo Plateau Conference 100 lần,석영 대회 참가 신청 100회,Inscreva-se na Indigo Plateau Conference 100 vezes,ลงทะเบียนร่วมงาน Indigo Plateau Conference 100 ครั้ง,craft,
5015,5,49,49,200,,,30,{rmb=100;850=150},,4,石英大会,石英大會,Indigo Plateau Conference,Thạch anh đại hội,석영 대회,Conferência Indigo Plateau,การประชุมที่ราบสูงอินดิโก้,报名参赛石英大会200次,報名參賽石英大會200次,Sign up for Indigo Plateau Conference 200 times,Đăng ký tham gia Indigo Plateau Conference 200 lần,석영 대회 참가 신청 200회,Inscreva-se na Indigo Plateau Conference 200 vezes,ลงทะเบียนร่วมงาน Indigo Plateau Conference 200 ครั้ง,craft,
5016,5,49,49,300,,,50,{rmb=150;850=200},,5,石英大会,石英大會,Indigo Plateau Conference,Thạch anh đại hội,석영 대회,Conferência Indigo Plateau,การประชุมที่ราบสูงอินดิโก้,报名参赛石英大会300次,報名參賽石英大會300次,Sign up for Indigo Plateau Conference 300 times,Đăng ký tham gia Indigo Plateau Conference 300 lần,석영 대회 참가 신청 300회,Inscreva-se na Indigo Plateau Conference 300 vezes,ลงทะเบียนร่วมงาน Indigo Plateau Conference 300 ครั้ง,craft,
5017,5,49,49,500,,,50,{rmb=200;850=300},,6,石英大会,石英大會,Indigo Plateau Conference,Thạch anh đại hội,석영 대회,Conferência Indigo Plateau,การประชุมที่ราบสูงอินดิโก้,报名参赛石英大会500次,報名參賽石英大會500次,Sign up for Indigo Plateau Conference 500 times,Đăng ký tham gia Indigo Plateau Conference 500 lần,석영 대회 참가 신청 500회,Inscreva-se para a Indigo Plateau Conference 500 vezes,ลงทะเบียนร่วมงาน Indigo Plateau Conference 500 ครั้ง,craft,
,,,,,,,,,,,,,,,,,,,,,,,,,,
6001,6,51,51,10,,,10,{rmb=20;gold=20000},,1,新朋友,新朋友,New friend,Bạn Mới,새로운 친구,Novo amigo,เพื่อนใหม่,拥有10个好友,擁有10個好友,Have 10 friends,Có 10 Bạn Bè,친구 10명 보유,Tenho 10 amigos,มีเพื่อน 10 คน,,
6002,6,51,51,30,,,20,{rmb=20;gold=20000},,2,社交达人,社交達人,Socialite,Chuyên Gia Xã Giao,사교의 달인,Socialite,สังคมชั้นสูง,拥有30个好友,擁有30個好友,Have 30 friends,Có 30 Bạn Bè,친구 30명 보유,Tenho 30 amigos,มีเพื่อน 30 คน,,
6003,6,51,51,60,,,30,{rmb=20;gold=20000},,3,浪里小白龙,浪裡小白龍,Excellent Swimmer,Tiểu Bạch Long,소백룡,Excelente nadador,นักว่ายน้ำที่เก่งมาก,拥有60个好友,擁有60個好友,Have 60 friends,Có 60 Bạn Bè,친구 60명 보유,Tenho 60 amigos,มีเพื่อน 60 คน,,
6004,6,52,52,100,,,10,{rmb=30;gold=20000},,1,送人玫瑰,送人玫瑰,Gift rose,Tặng Hoa Hồng,장미 선물,Rosa de presente,ดอกกุหลาบของขวัญ,赠送体力100次,贈送體力100次,Send energy 100 times,Tặng Thể Lực 100 lần,체력 증정 100회,Envie energia 100 vezes,ส่งพลัง 100 ครั้ง,,
6005,6,52,52,500,,,15,{rmb=30;gold=20000},,2,送人玫瑰,送人玫瑰,Gift rose,Tặng Hoa Hồng,장미 선물,Rosa de presente,ดอกกุหลาบของขวัญ,赠送体力500次,贈送體力500次,Send energy 500 times,Tặng Thể Lực 500 lần,체력 증정 500회,Envie energia 500 vezes,ส่งพลัง 500 ครั้ง,,
6006,6,52,52,1000,,,20,{rmb=30;gold=20000},,3,送人玫瑰,送人玫瑰,Gift rose,Tặng Hoa Hồng,장미 선물,Rosa de presente,ดอกกุหลาบของขวัญ,赠送体力1000次,贈送體力1000次,Send energy 1000 times,Tặng Thể Lực 1000 lần,체력 증정 1000회,Envie energia 1000 vezes,"ส่งพลัง 1,000 ครั้ง",,
6007,6,52,52,2000,,,30,{rmb=30;gold=20000},,4,送人玫瑰,送人玫瑰,Gift rose,Tặng Hoa Hồng,장미 선물,Rosa de presente,ดอกกุหลาบของขวัญ,赠送体力2000次,贈送體力2000次,Send energy 2000 times,Tặng Thể Lực 2000 lần,체력 증정 2000회,Envie energia 2000 vezes,ส่งพลังงาน 2000 ครั้ง,,
6008,6,52,52,5000,,,30,{rmb=50;2510=1},,5,送人玫瑰,送人玫瑰,Gift rose,Tặng Hoa Hồng,장미 선물,Rosa de presente,ดอกกุหลาบของขวัญ,赠送体力5000次,贈送體力5000次,Send energy 5000 times,Tặng Thể Lực 5000 lần,체력 증정 5000회,Envie energia 5000 vezes,"ส่งพลังงาน 5,000 ครั้ง",,
6009,6,53,53,100,,,10,{rmb=30;gold=20000},,1,有人喜欢我,有人喜歡我,Someone liked me,Có Người Thích Tôi,누군가 날 좋아해,Alguém gostou de mim,มีคนชอบฉัน,获赠体力100次,獲贈體力100次,Receive Energy 100 times,Được tặng Thể Lực 100 lần,체력  100회 획득,Receba Energia 100 vezes,รับพลังงาน 100 ครั้ง,,
6010,6,53,53,600,,,15,{rmb=30;gold=20000},,2,有人喜欢我,有人喜歡我,Someone liked me,Có Người Thích Tôi,누군가 날 좋아해,Alguém gostou de mim,มีคนชอบฉัน,获赠体力600次,獲贈體力600次,Receive Energy 600 times,Được tặng Thể Lực 600 lần,체력  600회 획득,Receba Energia 600 vezes,รับพลังงาน 600 ครั้ง,,
6011,6,53,53,1800,,,20,{rmb=30;gold=20000},,3,有人喜欢我,有人喜歡我,Someone liked me,Có Người Thích Tôi,누군가 날 좋아해,Alguém gostou de mim,มีคนชอบฉัน,获赠体力1800次,獲贈體力1800次,Receive Energy 1800 times,Được tặng Thể Lực 1800 lần,체력  1800회 획득,Receba Energia 1800 vezes,รับพลังงาน 1800 ครั้ง,,
6012,6,53,53,3600,,,30,{rmb=30;gold=20000},,4,有人喜欢我,有人喜歡我,Someone liked me,Có Người Thích Tôi,누군가 날 좋아해,Alguém gostou de mim,มีคนชอบฉัน,获赠体力3600次,獲贈體力3600次,Receive Energy 3600 times,Được tặng Thể Lực 3600 lần,체력  3600회 획득,Receba Energia 3600 vezes,รับพลังงาน 3600 ครั้ง,,
6013,6,53,53,7200,,,30,{rmb=30;gold=20000},,5,有人喜欢我,有人喜歡我,Someone liked me,Có Người Thích Tôi,누군가 날 좋아해,Alguém gostou de mim,มีคนชอบฉัน,获赠体力7200次,獲贈體力7200次,Receive Energy 7200 times,Được tặng Thể Lực 7200 lần,체력  7200회 획득,Receba Energia 7200 vezes,รับพลังงาน 7200 ครั้ง,,
6014,6,55,55,100,,,10,{rmb=50;gold=20000},,1,公会小帮手,公會小幫手,Guild Assistant,Trợ Thủ Guild,길드의 조수,Assistente de Guilda,ผู้ช่วยกิลด์,公会钻石捐赠累积100次,公會鑽石捐贈累積100次,Donate diamonds to guild for a total of 100 times,Tích luỹ cống hiến Diamond Guild 100 lần,길드  다이아 누적 기부 100회,Doe diamantes para a guilda por um total de 100 vezes,บริจาคเพชรให้กิลด์รวม 100 ครั้ง,union,
6015,6,55,55,500,,,20,{rmb=50;gold=20000},,2,公会小帮手,公會小幫手,Guild Assistant,Trợ Thủ Guild,길드의 조수,Assistente de Guilda,ผู้ช่วยกิลด์,公会钻石捐赠累积500次,公會鑽石捐贈累積500次,Donate diamonds to guild for a total of 500 times,Tích luỹ cống hiến Diamond Guild 500 lần,길드  다이아 누적 기부 500회,Doe diamantes para a guilda por um total de 500 vezes,บริจาคเพชรให้กิลด์รวม 500 ครั้ง,union,
6016,6,55,55,1000,,,30,{rmb=100;gold=20000},,3,公会小帮手,公會小幫手,Guild Assistant,Trợ Thủ Guild,길드의 조수,Assistente de Guilda,ผู้ช่วยกิลด์,公会钻石捐赠累积1000次,公會鑽石捐贈累積1000次,Donate diamonds to guild for a total of 1000 times,Tích luỹ cống hiến Diamond Guild 1000 lần,길드  다이아 누적 기부 1000회,Doe diamantes para a guilda por um total de 1000 vezes,"บริจาคเพชรให้กิลด์รวม 1,000 ครั้ง",union,
6017,6,55,55,2000,,,30,{rmb=100;gold=20000},,4,公会小帮手,公會小幫手,Guild Assistant,Trợ Thủ Guild,길드의 조수,Assistente de Guilda,ผู้ช่วยกิลด์,公会钻石捐赠累积2000次,公會鑽石捐贈累積2000次,Donate diamonds to guild for a total of 2000 times,Tích luỹ cống hiến Diamond Guild 2000 lần,길드  다이아 누적 기부 2000회,Doe diamantes para a guilda por um total de 2000 vezes,บริจาคเพชรให้กิลด์รวม 2000 ครั้ง,union,
6018,6,57,57,20,,,20,{rmb=30;gold=20000},,2,公会钻石红包,公會鑽石紅包,Guild Diamond Red Packet,Lì Xì Diamond Guild,길드 다이아 보너스,Pacote Diamante Vermelho da Guilda,กิลด์ไดมอนด์เรดแพ็กเกต,公会领取钻石红包累计次数20次,公會領取鑽石紅包累計次數20次,Claim Diamond Red Packet in the Guild for 20 times in total,Tích luỹ lần Guild nhận Lì Xì Diamond 20 lần,길드 다이아 보너스 누적 수령 20회,Reivindique o Pacote Diamante Vermelho na Guilda 20 vezes no total,รับ Diamond Red Packet จากกิลด์ทั้งหมด 20 ครั้ง,union,
6019,6,57,57,50,,,30,{rmb=30;gold=20000},,3,公会钻石红包,公會鑽石紅包,Guild Diamond Red Packet,Lì Xì Diamond Guild,길드 다이아 보너스,Pacote Diamante Vermelho da Guilda,กิลด์ไดมอนด์เรดแพ็กเกต,公会领取钻石红包累计次数50次,公會領取鑽石紅包累計次數50次,Claim Diamond Red Packet in the Guild for 50 times in total,Tích luỹ lần Guild nhận Lì Xì Diamond 50 lần,길드 다이아 보너스 누적 수령 50회,Reivindique o Pacote Diamante Vermelho na Guilda 50 vezes no total,รับ Diamond Red Packet จากกิลด์ทั้งหมด 50 ครั้ง,union,
6020,6,57,57,100,,,30,{rmb=30;gold=20000},,4,公会钻石红包,公會鑽石紅包,Guild Diamond Red Packet,Lì Xì Diamond Guild,길드 다이아 보너스,Pacote Diamante Vermelho da Guilda,กิลด์ไดมอนด์เรดแพ็กเกต,公会领取钻石红包累计次数100次,公會領取鑽石紅包累計次數100次,Claim Diamond Red Packet in the Guild for 100 times in total,Tích luỹ lần Guild nhận Lì Xì Diamond 100 lần,길드 다이아 보너스 누적 수령 100회,Reivindique o Pacote Diamante Vermelho na Guilda 100 vezes no total,รับ Diamond Red Packet จากกิลด์ทั้งหมด 100 ครั้ง,union,
6021,6,57,57,200,,,50,{rmb=50;gold=20000},,5,公会钻石红包,公會鑽石紅包,Guild Diamond Red Packet,Lì Xì Diamond Guild,길드 다이아 보너스,Pacote Diamante Vermelho da Guilda,กิลด์ไดมอนด์เรดแพ็กเกต,公会领取钻石红包累计次数200次,公會領取鑽石紅包累計次數200次,Claim Diamond Red Packet in the Guild for 200 times in total,Tích luỹ lần Guild nhận Lì Xì Diamond 200 lần,길드 다이아 보너스 누적 수령 200회,Reivindique o Pacote Diamante Vermelho na Guilda 200 vezes no total,รับ Diamond Red Packet จากกิลด์ทั้งหมด 200 ครั้ง,union,
6022,6,57,57,500,,,50,{rmb=50;gold=20000},,6,公会钻石红包,公會鑽石紅包,Guild Diamond Red Packet,Lì Xì Diamond Guild,길드 다이아 보너스,Pacote Diamante Vermelho da Guilda,กิลด์ไดมอนด์เรดแพ็กเกต,公会领取钻石红包累计次数500次,公會領取鑽石紅包累計次數500次,Claim Diamond Red Packet in the Guild for 500 times in total,Tích luỹ lần Guild nhận Lì Xì Diamond 500 lần,길드 다이아 보너스 누적 수령 500회,Reivindique o Pacote Diamante Vermelho na Guilda 500 vezes no total,รับ Diamond Red Packet จากกิลด์ครบ 500 ครั้ง,union,
,,,,,,,,,,,,,,,,,,,,,,,,,,
7001,7,59,59,50,,,50,{rmb=1000;2511=1},,1,大力出奇迹,大力出奇跡,Hard work can perform miracles,Kỳ Tích Xuất Hiện,힘이 제일,O trabalho duro pode fazer milagres,ความขยันหมั่นเพียรสามารถสร้างปาฏิหาริย์ได้,钻石十连抽累计50次,鑽石十連抽累計50次,Draw diamonds 10 times consecutively for 50 times,Tích luỹ Rút 10 Lần Diamond 50 lần,다이아 10회 뽑기 누적 50회,Desenhe diamantes 10 vezes consecutivas por 50 vezes,ดึงเพชร 10 ครั้งติดต่อกันเป็นจำนวน 50 ครั้ง,,
7002,7,73,73,10,,,50,{rmb=500;2512=1},,1,双黄蛋,雙黃蛋,Pocket Egg Pair,Trứng Hai Lòng,두 개의 노른자,Par de ovos de bolso,คู่ไข่ในกระเป๋า,累计10次钻石十连同时抽出2个S精灵,累計10次鑽石十連同時抽出2個S精靈,Perform 10 10 consecutive diamonds draws and get 2 S-quality Pokémons,Tích luỹ 10 lần 10 Lần Diamond rút ra đồng thời 2 Pokémon S,다이아 10회 뽑기 누적 10회 동시에 2개 S급 포켓몬 뽑기,Realize 10 sorteios consecutivos de diamantes e obtenha 2 Pokémon de qualidade S,ทำการสุ่มเพชร 10 ครั้งติดต่อกันและรับโปเกมอนคุณภาพ S 2 ตัว,,
7003,7,74,74,3,,,50,{rmb=800;2513=1},,1,帽子戏法,帽子戲法,Hat Trick,Hat-trick,해트트릭,Carta da manga,แฮททริก,累计3次钻石十连同时抽出3个S精灵,累計3次鑽石十連同時抽出3個S精靈,Perform 3 10 consecutive diamonds draws and get 3 S-quality Pokémons,Tổng cộng có 3 viên kim cương mười liên tiếp hút 3 tinh linh S cùng một lúc,다이아 10회 뽑기 누적 3회 동시에 3개 S급 포켓몬 뽑기,Realize 3 sorteios de 10 diamantes consecutivos e obtenha 3 Pokémon de qualidade S,ทำการดึงเพชร 3 ครั้งติดต่อกัน 10 ครั้งและรับโปเกมอนคุณภาพ S 3 ตัว,,
